accession	domain	phylum	class	order	family	genus	species	ambiguous_bases	checkm2_completeness	checkm2_contamination	checkm2_model	checkm_completeness	checkm_contamination	checkm_marker_count	checkm_marker_lineage	checkm_marker_set_count	checkm_strain_heterogeneity	coding_bases	coding_density	contig_count	gc_count	gc_percentage	genome_size	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	gtdb_type_designation_ncbi_taxa	gtdb_type_designation_ncbi_taxa_sources	gtdb_type_species_of_genus	l50_contigs	l50_scaffolds	longest_contig	longest_scaffold	lsu_23s_contig_len	lsu_23s_count	lsu_23s_length	lsu_23s_query_id	lsu_5s_contig_len	lsu_5s_count	lsu_5s_length	lsu_5s_query_id	lsu_silva_23s_blast_align_len	lsu_silva_23s_blast_bitscore	lsu_silva_23s_blast_evalue	lsu_silva_23s_blast_perc_identity	lsu_silva_23s_blast_subject_id	lsu_silva_23s_taxonomy	mean_contig_length	mean_scaffold_length	mimag_high_quality	mimag_low_quality	mimag_medium_quality	n50_contigs	n50_scaffolds	ncbi_assembly_level	ncbi_assembly_name	ncbi_assembly_type	ncbi_bioproject	ncbi_biosample	ncbi_contig_count	ncbi_contig_n50	ncbi_country	ncbi_date	ncbi_genbank_assembly_accession	ncbi_genome_category	ncbi_genome_representation	ncbi_isolate	ncbi_isolation_source	ncbi_lat_lon	ncbi_molecule_count	ncbi_ncrna_count	ncbi_organism_name	ncbi_protein_count	ncbi_refseq_category	ncbi_rrna_count	ncbi_scaffold_count	ncbi_scaffold_l50	ncbi_scaffold_n50	ncbi_scaffold_n75	ncbi_scaffold_n90	ncbi_seq_rel_date	ncbi_spanned_gaps	ncbi_species_taxid	ncbi_ssu_count	ncbi_strain_identifiers	ncbi_submitter	ncbi_taxid	ncbi_taxonomy	ncbi_taxonomy_unfiltered	ncbi_total_gap_length	ncbi_total_length	ncbi_translation_table	ncbi_trna_count	ncbi_type_material_designation	ncbi_ungapped_length	ncbi_unspanned_gaps	ncbi_wgs_master	protein_count	scaffold_count	ssu_contig_len	ssu_count	ssu_gg_blast_align_len	ssu_gg_blast_bitscore	ssu_gg_blast_evalue	ssu_gg_blast_perc_identity	ssu_gg_blast_subject_id	ssu_gg_taxonomy	ssu_length	ssu_query_id	ssu_silva_blast_align_len	ssu_silva_blast_bitscore	ssu_silva_blast_evalue	ssu_silva_blast_perc_identity	ssu_silva_blast_subject_id	ssu_silva_taxonomy	total_gap_length	trna_aa_count	trna_count	trna_selenocysteine_count
GB_GCA_018335335.1	Archaea	Asgardarchaeota	Thorarchaeia	Thorarchaeales	Thorarchaeaceae	WJIL01	WJIL01 sp018335335	0	96.96	3.59	General	93.93	4.67	149	k__Archaea (UID2)	107	0.0	2623121	89.09313284283989	178	1329655	45.173458429465086	2944246	GB_GCA_018335335.1	t	d__Archaea;p__Asgardarchaeota;c__Thorarchaeia;o__Thorarchaeales;f__Thorarchaeaceae;g__WJIL01;s__WJIL01 sp018335335	not type material	none	f	19	18	448733	448733	71684	1	3058	JAGXKG010000005.1	none	0	none	none	826	239	1.77e-60	73.123	CR937012.19040.21972	Archaea;Halobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Candidatus Methanoperedens;uncultured archaeon	16536	16728	f	f	t	36936	37304	Scaffold	ASM1833533v1	na	PRJNA714934	SAMN18352234	178	36936	USA: Great Salt Lake	2021-05-10	GCA_018335335.1	derived from metagenome	full	GSL_GB14_1	sediments	40.818389 N 112.237111 W	0	0	Candidatus Thorarchaeota archaeon	none	na	3	176	18	37304	14254	5493	2021/05/10	2	2053491	1	GSL_GB14_1	University of Utah	2053491	d__Archaea;p__Candidatus Thorarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__Asgard group;p__Candidatus Thorarchaeota;x__unclassified Candidatus Thorarchaeota;s__Candidatus Thorarchaeota archaeon	803	2944246	11	45	na	2943443	0	JAGXKG000000000.1	2942	176	448733	1	none	none	none	none	none	none	1533	JAGXKG010000001.1	1109	676	0	78.088	FJ649515.1.1470	Archaea;Thermoproteota;Bathyarchaeia;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	803	19	46	1
RS_GCF_003947435.1	Archaea	Korarchaeota	Korarchaeia	Korarchaeales	Korarchaeaceae	Methanodesulfokores	Methanodesulfokores washburnensis	0	98.32	5.44	Specific	93.93	2.8	149	k__Archaea (UID2)	107	0.0	2603763	88.50120578573213	182	1261078	42.88914131795179	2942065	RS_GCF_003947435.1	t	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Methanodesulfokores;s__Methanodesulfokores washburnensis	type strain of species	LPSN	f	34	34	147482	147482	37425	1	3024	NZ_RCOS01000080.1	none	0	none	none	2059	2418	0	88.247	CP000968.1328184.1331644	Archaea;Korarchaeota;Korarchaeia;Korarchaeales;Korarchaeaceae;Candidatus Korarchaeum;Candidatus Korarchaeum cryptofilum OPF8	16155	16436	f	f	t	24753	24753	Scaffold	ASM394743v1	na	PRJNA224116	SAMN10094317	182	24753	USA: Wyoming	2018-12-14	GCA_003947435.1	none	full	na	Hot spring sediment	44.76 N 110.44 W	0	0	Candidatus Methanodesulfokores washburnensis	none	na	3	179	34	24753	11281	7015	2018/12/14	3	2478471	1	MDKW	Montana State University	2478471	d__Archaea;p__Thermoproteota;c__Candidatus Korarchaeia;o__;f__;g__Candidatus Methanodesulfokores;s__Candidatus Methanodesulfokores washburnensis	d__Archaea;x__TACK group;p__Thermoproteota;c__Candidatus Korarchaeia;x__Candidatus Korarchaeia incertae sedis;g__Candidatus Methanodesulfokores;s__Candidatus Methanodesulfokores washburnensis	1745	2942065	11	48	na	2940320	0	RCOS00000000.1	3408	179	37425	1	none	none	none	none	none	none	1497	NZ_RCOS01000080.1	1467	2643	0	99.182	KP012167.1.1472	Archaea;Korarchaeota;Korarchaeia;Korarchaeales;Korarchaeaceae;Candidatus Korarchaeum;uncultured korarchaeote	1745	19	48	0
GB_GCA_020854815.1	Archaea	Methanobacteriota_B	Thermococci	Methanofastidiosales	Methanofastidiosaceae	Methanofastidiosum	Methanofastidiosum sp020854815	0	96.39	0.84	General	93.87	4.21	299	p__Euryarchaeota (UID4)	202	0.0	1767164	90.83149622649948	102	685786	35.24911579863904	1945541	GB_GCA_020854815.1	t	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Methanofastidiosales;f__Methanofastidiosaceae;g__Methanofastidiosum;s__Methanofastidiosum sp020854815	not type material	none	f	17	17	101199	101199	12007	1	2996	JAHKLW010000093.1	55458	1	96	JAHKLW010000036.1	2995	5252	0	98.331	LNJC01000028.1768.4761	Archaea;Methanobacteriota;Thermococci;Methanofastidiosales;Methanofastidiosaceae;Candidatus Methanofastidiosum;Arc I group archaeon BMIXfssc0709_Meth_Bin006	19073	19073	t	f	f	36820	36820	Contig	ASM2085481v1	na	PRJNA567733	SAMN19322298	102	36820	Netherlands: Wageningen; Gelderland	2021-11-12	GCA_020854815.1	derived from metagenome	full	MAG 294	granular sludge from mesophilic upflow sludge blanket reactor	51.9691 N 5.6654 E	0	0	Methanofastidiosum sp.	none	na	4	none	none	none	none	none	2021/11/12	0	2666341	2	MAG 294	DOE Joint Genome Institute	2666341	d__Archaea;p__Euryarchaeota;c__Candidatus Methanofastidiosia;o__Candidatus Methanofastidiosales;f__Candidatus Methanofastidiosaceae;g__Candidatus Methanofastidiosum;s__	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Candidatus Methanofastidiosia;o__Candidatus Methanofastidiosales;f__Candidatus Methanofastidiosaceae;g__Candidatus Methanofastidiosum;x__unclassified Candidatus Methanofastidiosum;s__Methanofastidiosum sp.	0	1945541	11	46	na	1945541	0	JAHKLW000000000.1	2273	102	12223	2	none	none	none	none	none	none	1020	JAHKLW010000016.1	1019	1858	0	99.607	LNGC01000017.738.2207	Archaea;Methanobacteriota;Thermococci;Methanofastidiosales;Methanofastidiosaceae;Candidatus Methanofastidiosum;Arc I group archaeon U1lsi0528_Bin055	0	19	46	0
GB_GCA_028279705.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	QMZP01	JAFGSV01	JAFGFG01	JAFGFG01 sp028279705	0	91.82	0.35	General	93.85	0.0	149	k__Archaea (UID2)	107	0.0	1700387	89.70566357059126	88	886233	46.75413264342517	1895518	GB_GCA_028279705.1	t	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__QMZP01;f__JAFGSV01;g__JAFGFG01;s__JAFGFG01 sp028279705	not type material	none	f	4	4	348528	348528	278530	10	3790	JANQNF010000012.1	348528	1	108	JANQNF010000024.1	218	196	1.34e-47	83.486	CP002278.769694.772677	Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanothermaceae;Methanothermus;Methanothermus fervidus DSM 2088	21539	21539	t	f	f	145438	145438	Contig	ASM2827970v1	na	PRJNA857095	SAMN29486673	88	145438	Australia: Heron Island	2023-01-30	GCA_028279705.1	derived from metagenome	full	PL23a_bin.95	Coral skeleton	23.44 S 151.91 E	0	none	archaeon	none	na	none	none	none	none	none	none	2023/01/30	0	1906665	none	PL23a_bin.95	The University of Melbourne	1906665	d__Archaea;p__;c__;o__;f__;g__;s__	d__Archaea;x__unclassified Archaea;s__archaeon	0	1895518	none	none	na	1895518	0	JANQNF000000000.1	2080	88	278530	7	none	none	none	none	none	none	1216	JANQNF010000012.1-#2	984	1483	0	94.004	KJ563947.1.982	Archaea;Aenigmarchaeota;Deep Sea Euryarchaeotic Group(DSEG);Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	0	19	78	0
GB_GCA_002838935.1	Archaea	Thermoplasmatota	E2	GCA-002838935	GCA-002838935	GCA-002838935	GCA-002838935 sp002838935	7	82.95	0.28	Specific	93.8	3.2	188	p__Euryarchaeota (UID3)	125	0.0	1260086	87.18098089898213	149	775805	53.68803563124212	1445368	GB_GCA_002838935.1	t	d__Archaea;p__Thermoplasmatota;c__E2;o__GCA-002838935;f__GCA-002838935;g__GCA-002838935;s__GCA-002838935 sp002838935	not type material	none	f	33	32	36586	42258	20465	1	2884	PGXE01000015.1	20465	1	112	PGXE01000015.1	2898	2614	0	83.368	ALXL01000058.12526.15414	Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;Incertae Sedis;Incertae Sedis;Thermoplasmatales archaeon SCGC AB-539-N05	9698	9968	t	f	f	13831	14119	Scaffold	ASM283893v1	na	PRJNA321556	SAMN06767769	149	13831	Japan: Horonobe URL	2017-12-13	GCA_002838935.1	derived from metagenome	full	HGW-Thermoplasmata-1	groundwater	45.045278 N 141.859444 E	0	0	Thermoplasmata archaeon HGW-Thermoplasmata-1	1364	na	3	145	32	14119	7947	5699	2017/12/13	4	2013852	1	HGW-Thermoplasmata-1	UC Berkeley	2013852	d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__	d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;x__unclassified Thermoplasmata;s__Thermoplasmata archaeon HGW-Thermoplasmata-1	337	1445368	11	40	na	1445031	0	PGXE00000000.1	1400	145	20465	1	none	none	none	none	none	none	1472	PGXE01000015.1	1217	2207	0	99.425	EF444642.1.1218	Archaea;Thermoplasmatota;Thermoplasmata;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	337	18	42	0
GB_GCA_034190245.1	Archaea	Halobacteriota	Syntropharchaeia	DAOWMC01	DAOWMC01	JAXHTJ01	JAXHTJ01 sp034190245	0	91.27	1.81	General	93.79	2.31	228	p__Euryarchaeota (UID49)	153	20.0	2317205	88.66395583800688	335	1111667	42.54258115648688	2613469	GB_GCA_034190245.1	t	d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__DAOWMC01;f__DAOWMC01;g__JAXHTJ01;s__JAXHTJ01 sp034190245	not type material	none	f	53	52	73628	73628	57254	2	1938	JAXHTJ010000002.1	21323	1	117	JAXHTJ010000028.1	1941	1568	0	81.865	MVQJ01000073.31921.34816	Archaea;Halobacteriota;Methanosarcinia;Methanosarcinales;Methanosaetaceae;Methanothrix;Methanosaeta sp. PtaB.Bin087	7800	7895	t	f	f	14285	15003	Scaffold	ASM3419024v1	na	PRJNA981336	SAMN38430230	335	14285	none	2023-12-07	GCA_034190245.1	derived from metagenome	full	MAG21_tar_biofilm	none	none	0	0	Halobacteriota archaeon	none	na	4	331	52	15003	7249	3181	2023/12/07	4	3100168	1	MAG21_tar_biofilm	Israel Oceanographic and Limnological Research	3100168	d__Archaea;p__Halobacteriota;c__;o__;f__;g__;s__	d__Archaea;p__Halobacteriota;x__unclassified Halobacteriota;s__Halobacteriota archaeon	400	2613469	11	39	na	2613069	0	JAXHTJ000000000.1	2907	331	57254	1	none	none	none	none	none	none	1481	JAXHTJ010000002.1	1483	1757	0	88.132	LYOR01000001.165736.167215	Archaea;Halobacteriota;Methanosarcinia;Methanosarcinales;Syntrophoarchaeaceae;Candidatus Syntrophoarchaeum;Candidatus Syntrophoarchaeum butanivorans	400	18	39	0
GB_GCA_001399795.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathyarchaeaceae	BA2	BA2 sp001399795	18	92.5	3.51	General	93.77	3.74	149	k__Archaea (UID2)	107	0.0	1211416	83.2194239291497	58	643434	44.20230864825986	1455689	GB_GCA_001399795.1	t	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathyarchaeaceae;g__BA2;s__BA2 sp001399795	not type material	none	f	12	12	154546	154546	none	0	none	none	65253	1	82	LIHK01000055.1	none	none	none	none	none	none	25097	25538	f	f	t	43519	43519	Scaffold	ASM139979v1	na	PRJNA291107	SAMN03983875	58	43519	Australia: Surat Basin; Queensland	2015-10-19	GCA_001399795.1	derived from metagenome	full	BA2	Formation waters from coalbed methane well	26.3686 S 149.0963 E	0	0	Candidatus Bathyarchaeota archaeon BA2	1761	na	1	57	12	43519	22588	12321	2015/10/19	1	1700836	1	BA2	University of Queensland	1700836	d__Archaea;p__Candidatus Bathyarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__TACK group;p__Candidatus Bathyarchaeota;x__unclassified Candidatus Bathyarchaeota;s__Candidatus Bathyarchaeota archaeon BA2	14	1455689	11	19	na	1455675	0	LIHK00000000.1	1800	57	53996	1	none	none	none	none	none	none	1677	LIHK01000010.1	1355	2503	0	100	LIHK01000010.44430.45784	Archaea;Thermoproteota;Bathyarchaeia;Incertae Sedis;Incertae Sedis;Incertae Sedis;Candidatus Bathyarchaeota archaeon BA2	14	17	42	0
GB_GCA_018813505.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	Bilamarchaeum	Bilamarchaeum sp018813505	0	90.99	1.78	General	93.69	0.0	149	k__Archaea (UID2)	107	0.0	1383393	89.71676234600729	95	597467	38.74734428219742	1541956	GB_GCA_018813505.1	t	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Anstonellales;f__Bilamarchaeaceae;g__Bilamarchaeum;s__Bilamarchaeum sp018813505	not type material	none	f	19	19	57672	57672	21682	2	2942	JAHJBM010000010.1	51252	1	99	JAHJBM010000071.1	904	390	4.44e-106	75.442	MNVI01000038.3285.6154	Archaea;Micrarchaeota;Micrarchaeia;Micrarchaeales;Incertae Sedis;CG1_02_55_41;Candidatus Micrarchaeota archaeon CG1_02_55_41	16231	16231	f	f	t	30457	30457	Contig	ASM1881350v1	na	PRJNA627556	SAMN19298009	95	30457	Sweden	2021-06-09	GCA_018813505.1	derived from metagenome	full	Modern_marine.mb.254	Aspo HRL	57.264 N 16.3936 E	0	0	Candidatus Micrarchaeota archaeon	none	na	5	none	none	none	none	none	2021/06/09	0	2250274	2	Modern_marine.mb.254	Department of Ecology and Genetics, Limnology and Science for Life Laboratory, Uppsala University	2250274	d__Archaea;p__Candidatus Micrarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__DPANN group;p__Candidatus Micrarchaeota;x__unclassified Candidatus Micrarchaeota;s__Candidatus Micrarchaeota archaeon	0	1541956	11	15	na	1541956	0	JAHJBM000000000.1	1583	95	46024	2	none	none	none	none	none	none	1207	JAHJBM010000059.1	692	893	0	90.318	AB611672.1.942	Archaea;Micrarchaeota;Micrarchaeia;Micrarchaeales;Incertae Sedis;Incertae Sedis;uncultured euryarchaeote	0	10	14	0
GB_GCA_004376645.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	SOJC01	SOJC01	SOJC01 sp004376645	0	94.7	0.44	General	93.69	3.88	145	k__Archaea (UID2)	103	0.0	1103214	88.5354755350823	142	555580	44.5865802081745	1246070	GB_GCA_004376645.1	t	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__SOJC01;g__SOJC01;s__SOJC01 sp004376645	not type material	none	f	29	29	50374	50374	1591	1	272	SOJC01000115.1	26091	1	96	SOJC01000053.1	132	110	1.17e-22	82.576	ATMD01000002.160282.163195	Archaea;Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Incertae Sedis;Incertae Sedis;Thermoplasmatales archaeon I-plasma	8775	8775	f	f	t	12432	12432	Contig	ASM437664v1	na	PRJNA485648	SAMN11124391	142	12432	Atlantic Ocean	2019-03-25	GCA_004376645.1	derived from metagenome	full	E29_bin60	deep sea sediments associated with petroleum seepage	27.43 N 86.01 W	0	0	Candidatus Bathyarchaeota archaeon	none	na	4	none	none	none	none	none	2019/03/25	0	2026714	2	E29_bin60	University of Calgary	2026714	d__Archaea;p__Candidatus Bathyarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__TACK group;p__Candidatus Bathyarchaeota;x__unclassified Candidatus Bathyarchaeota;s__Candidatus Bathyarchaeota archaeon	0	1246070	11	24	na	1246070	0	SOJC00000000.1	1377	142	26091	1	none	none	none	none	none	none	1498	SOJC01000053.1	1467	2292	0	94.888	GU553541.1.1470	Archaea;Thermoproteota;Bathyarchaeia;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	0	12	26	0
GB_GCA_003144275.1	Archaea	Asgardarchaeota	Heimdallarchaeia	Hodarchaeales	Hodarchaeaceae	Hodarchaeum	Hodarchaeum sp003144275	0	93.97	3.93	General	93.69	1.87	149	k__Archaea (UID2)	107	0.0	3428543	86.8368091260454	107	1426890	36.140083379345626	3948260	GB_GCA_003144275.1	t	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Hodarchaeales;f__Hodarchaeaceae;g__Hodarchaeum;s__Hodarchaeum sp003144275	not type material	none	f	20	20	193901	193901	124318	4	1147	NJBF01000005.1	none	0	none	none	755	195	1.43e-47	72.318	MEHH01000225.593.3133	Archaea;Asgardarchaeota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Incertae Sedis;Candidatus Heimdallarchaeota archaeon AB_125	36899	38332	f	f	t	75254	75254	Scaffold	ASM314427v1	na	PRJNA383916	SAMN07236661	107	75254	China: the north of the South China Sea	2018-05-21	GCA_003144275.1	derived from metagenome	full	B3_Heim	marine sediment	22.17 N 118.4 E	0	0	Candidatus Heimdallarchaeota archaeon B3_Heim	3553	na	1	103	20	75254	40569	15065	2018/05/21	4	2012493	1	B3_Heim	Institute of Deep-Sea Science and Engineering, Chinese Academy of Sciences	2012493	d__Archaea;p__Candidatus Heimdallarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__Asgard group;p__Candidatus Heimdallarchaeota;x__unclassified Candidatus Heimdallarchaeota;s__Candidatus Heimdallarchaeota archaeon B3_Heim	40	3948260	11	31	na	3948220	0	NJBF00000000.1	3621	103	124318	1	none	none	none	none	none	none	1474	NJBF01000005.1	1405	2241	0	95.445	JQ989638.1.1405	Archaea;Asgardarchaeota;Lokiarchaeia;Odinarchaeales;Incertae Sedis;LCB-4;uncultured archaeon	40	19	46	0
GB_GCA_013415595.1	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	JAAEEW01	JAAEEW01 sp013415595	0	85.72	0.28	Specific	93.63	0.65	228	p__Euryarchaeota (UID49)	153	100.0	1642846	84.7327059190028	258	1173704	60.535872423804335	1938857	GB_GCA_013415595.1	t	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__JAAEEW01;s__JAAEEW01 sp013415595	not type material	none	f	68	68	30627	30627	none	0	none	none	none	0	none	none	none	none	none	none	none	none	7514	7514	f	f	t	10045	10045	Contig	ASM1341559v1	na	PRJNA587831	SAMN13220431	258	10045	China: Shenzhen	2020-07-15	GCA_013415595.1	derived from metagenome	full	MS3	mangrove sediment	22.53 N 114 E	0	0	Methanosarcinales archaeon	none	na	0	none	none	none	none	none	2020/07/15	0	2250255	0	MS3	Shenzhen University	2250255	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Methanomicrobia;o__Methanosarcinales;x__unclassified Methanosarcinales;s__Methanosarcinales archaeon	0	1938857	11	37	na	1938857	0	JAAEEW000000000.1	1993	258	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	17	37	0
GB_GCA_025457865.1	Archaea	Thermoplasmatota	EX4484-6	EX4484-6	EX4484-6	JALOTP01	JALOTP01 sp025457865	0	89.47	1.86	General	93.6	3.2	188	p__Euryarchaeota (UID3)	125	0.0	2510915	92.7438671919006	108	1456390	53.793633292888096	2707365	GB_GCA_025457865.1	t	d__Archaea;p__Thermoplasmatota;c__EX4484-6;o__EX4484-6;f__EX4484-6;g__JALOTP01;s__JALOTP01 sp025457865	not type material	none	f	20	20	178000	178000	14461	1	229	JALOTP010000057.1	none	0	none	none	136	158	3.4e-37	87.5	BA000011.86357.89266	Archaea;Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma volcanium GSS1	25068	25068	f	f	t	42054	42054	Contig	ASM2545786v1	na	PRJNA818364	SAMN27108695	108	42054	USA: Prado Wetlands; Corona; CA	2022-09-28	GCA_025457865.1	derived from metagenome	full	Prado236	Wetland A3	33.919031 N 117.617686 W	0	0	Candidatus Thermoplasmatota archaeon	none	na	2	none	none	none	none	none	2022/09/28	0	2806419	1	Prado236	NSF Engineering Research Center for Re-Inventing the Nation's Urban Water Infrastructure	2806419	d__Archaea;p__Candidatus Thermoplasmatota;c__;o__;f__;g__;s__	d__Archaea;p__Candidatus Thermoplasmatota;x__unclassified Candidatus Thermoplasmatota;s__Candidatus Thermoplasmatota archaeon	0	2707365	11	42	na	2707365	0	JALOTP000000000.1	2129	108	13243	1	none	none	none	none	none	none	507	JALOTP010000086.1	470	736	0	94.894	KJ569646.1.1419	Archaea;Thermoplasmatota;Thermoplasmata;Incertae Sedis;Incertae Sedis;Incertae Sedis;uncultured archaeon	0	19	42	0
GB_GCA_032250645.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	JAVVFN01	JAVVFN01 sp032250645	0	83.53	1.29	Specific	93.52	0.53	234	p__Euryarchaeota (UID54)	153	0.0	1418126	92.20039646548872	279	912696	59.34223264831885	1538091	GB_GCA_032250645.1	t	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__JAVVFN01;s__JAVVFN01 sp032250645	not type material	none	f	63	62	37165	37165	none	0	none	none	4670	1	117	JAVVFN010000125.1	none	none	none	none	none	none	5512	5654	f	f	t	7959	8011	Scaffold	ASM3225064v1	na	PRJNA1019644	SAMN37487614	279	7959	none	2023-10-01	GCA_032250645.1	derived from metagenome	full	TamC13-48	none	none	0	0	Methanomicrobiaceae archaeon	none	na	2	272	62	8011	4558	2690	2023/10/01	7	2716262	1	TamC13-48	Research Center of Biotechnology RAS	2716262	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__;s__	d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;x__unclassified Methanomicrobiaceae;s__Methanomicrobiaceae archaeon	70	1538091	11	39	na	1538021	0	JAVVFN000000000.1	1876	272	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	70	18	39	0
GB_GCA_041623215.1	Archaea	Thermoplasmatota	E2	JACPAO01	JAHFTW01	JBFJXH01	JBFJXH01 sp041623215	0	88.41	0.04	General	93.47	2.4	188	p__Euryarchaeota (UID3)	125	60.0	1817163	93.69190862223375	223	1216230	62.70813901868978	1939509	GB_GCA_041623215.1	t	d__Archaea;p__Thermoplasmatota;c__E2;o__JACPAO01;f__JAHFTW01;g__JBFJXH01;s__JBFJXH01 sp041623215	not type material	none	f	45	45	46000	46000	6157	1	358	JBFJXH010000103.1	6157	1	111	JBFJXH010000103.1	341	348	3.08e-94	85.337	ALXL01000058.12526.15414	Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;Incertae Sedis;Incertae Sedis;Thermoplasmatales archaeon SCGC AB-539-N05	8697	8697	f	f	t	13370	13370	Contig	ASM4162321v1	na	PRJNA1129210	SAMN42105123	223	13370	none	2024-08-29	GCA_041623215.1	derived from metagenome	full	Mix_sand19.2022.05.G.43	none	none	0	none	Candidatus Thermoplasmatota archaeon	none	na	none	none	none	none	none	none	2024/08/29	0	2806419	none	Mix_sand19.2022.05.G.43	Second Institute Of Oceanography,MNR	2806419	d__Archaea;p__Candidatus Thermoplasmatota;c__;o__;f__;g__;s__	d__Archaea;p__Candidatus Thermoplasmatota;x__unclassified Candidatus Thermoplasmatota;s__Candidatus Thermoplasmatota archaeon	0	1939509	none	none	na	1939509	0	JBFJXH000000000.1	1947	223	13869	1	none	none	none	none	none	none	357	JBFJXH010000040.1	356	501	2.5e-140	92.135	KC604476.1.913	Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;Incertae Sedis;Incertae Sedis;uncultured archaeon	0	18	39	0
GB_GCA_021813385.1	Archaea	Micrarchaeota	Micrarchaeia	JAKAKT01	JAKAKT01	JAKAKT01	JAKAKT01 sp021813385	0	93.19	3.71	General	93.46	0.0	149	k__Archaea (UID2)	107	0.0	1627923	91.67420330335572	107	908657	51.17291598616852	1775770	GB_GCA_021813385.1	t	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__JAKAKT01;f__JAKAKT01;g__JAKAKT01;s__JAKAKT01 sp021813385	not type material	none	f	24	23	86805	86805	13255	1	3497	JAKAKT010000055.1	none	0	none	none	910	348	3.23e-93	74.615	MNVI01000038.3285.6154	Archaea;Micrarchaeota;Micrarchaeia;Micrarchaeales;Incertae Sedis;CG1_02_55_41;Candidatus Micrarchaeota archaeon CG1_02_55_41	16594	16912	f	f	t	23722	24873	Scaffold	ASM2181338v1	na	PRJNA666025	SAMN20844372	107	23722	China: Wuyi Polymetallic Mine; Guangxi Province	2022-02-01	GCA_021813385.1	derived from metagenome	full	WY4.bin88	acid mine drainage sediment	25.148969 N 107.500621 E	0	none	Candidatus Micrarchaeota archaeon	none	na	none	105	23	24873	12341	7962	2022/02/01	2	2250274	none	WY4.bin88	Sun Yat-sen University, Guangzhou	2250274	d__Archaea;p__Candidatus Micrarchaeota;c__;o__;f__;g__;s__	d__Archaea;x__DPANN group;p__Candidatus Micrarchaeota;x__unclassified Candidatus Micrarchaeota;s__Candidatus Micrarchaeota archaeon	110	1775770	none	none	na	1775660	0	JAKAKT000000000.1	1924	105	13255	2	none	none	none	none	none	none	1066	JAKAKT010000055.1	1042	1166	0	87.044	FJ810526.1.1401	Archaea;Micrarchaeota;Micrarchaeia;Micrarchaeales;Incertae Sedis;Incertae Sedis;uncultured archaeon	110	17	37	0
